Product_Id,Product_name,Price,city_code,type_id,seller_id
4578,Dance Dance Dance,371,999,5,17
4579,Sneaker Wars: The Enemy Brothers Who Founded Adidas and Puma and the Family Feud That Forever Changed the Business of Sports,470,2354,5,38
4580,The Broken Ear (Tintin),304,900,5,23
4581,The Age of Spiritual Machines: When Computers Exceed Human Intelligence,674,72,5,6
4582,The Oxford Dictionary of Literary Terms (Oxford Quick Reference),369.91,1052,5,80
4583,Red Rackham s Treasure (Tintin),459,1570,5,73
4584,The Secrets She Keeps: The life she wanted wasn t hers . . .,315,1170,5,44
4585,Oprah: A Biography,99,2749,5,78
4586,How Fascism Works,599,656,5,88
4587,My First Piano Adventure - Lesson Book B/CD,662,3836,5,41
4588,Final Crisis (New Edition),1143,3499,5,39
4589,Archie Vol. 1,350,2709,5,37
4590,The Master Algorithm,416,3757,5,37
4591,Elon Musk Young ReadersÍ Edition,217,2624,5,40
4592,Every Living Thing: The Classic Memoirs of a Yorkshire Country Vet (James Herriot 5),339,4079,5,63
4593,JavaScript: Pocket Reference,400,901,5,23
4594,Countdown to Zero Day: Stuxnet and the Launch of the World s First Digital Weapon,870,3855,5,16
4595,Born A Crime: Stories from a South African Childhood,849,1688,5,11
4596,Curfewed Night,261,1540,5,70
4597,Do No Harm,359,833,5,10
4598,Inferno (Robert Langdon),235,3402,5,46
4599,Object Oriented Programming with C++,330,3333,5,27
4600,Sky is My Father: A Naga Village Remembered (10 September 2018),225,3280,5,85
4601,Bruce Lee: The Art of Expressing the Human Body (Bruce Lee Library),1458,614,5,68
4602,Essentials of Swedish Grammar (Verbs and Essentials of Grammar Series),1084,2229,5,40
4603,Faber Classics Lord of the Flies (Ff Classics),295,1033,5,58
4604,Save the Cat!: The Last Book on Screenwriting You ll Ever Need,1000,1613,5,98
4605,Trinity College London: Guitar Exam Pieces Grade 1 2016-2019,601,671,5,79
4606,Philographics: Big Ideas in Simple Shapes,1445,4007,5,52
4607,Narendra Modi: A political Biography,309,3452,5,1
4608,The Tin Drum (Everyman s Library Classics S.),608.28,182,5,98
4609,Beautiful Secret: 8 (The Beautiful Series),263,2149,5,3
4610,Key Words 10a: Adventure on the Island,57,794,5,12
4611,The Amateurs: The Story of Four Young Men and Their Quest for an Olympic Gold Medal,984,276,5,100
4612,You Were My Crush,110,664,5,43
4613,"Ian Rankin: Three Great Novels: Rebus: The St Leonard s Years/Strip Jack, The Black Book, Mortal Causes",469,2660,5,71
4614,Touching The Void,414.1,1264,5,56
4615,Read It Yourself Chicken Licken,150,4313,5,10
4616,The Secret Keeper,176.7,3133,5,94
4617,Trinity College London Electronic Keyboard Exam Pieces & Technical Work 2019-2022: Grade 6,690,1683,5,70
4618,The Strange Library,370,2684,5,9
4619,Ganesha: The Curse on the Moon (Campfire Graphic Novels),150,1492,5,62
4620,The Dark Arena,262,3720,5,4
4621,Whispers From the Wild,306,1542,5,99
4622,The Art of Gathering: How We Meet and Why It Matters,505,3702,5,2
4623,A Zoo in My Luggage,906,3736,5,76
4624,Software in 30 Days,329,65,5,30
4625,1Q84: Books 1 and 2,399,2417,5,26
4626,The Phoenix,248,198,5,80
4627,But How Do It Know?: The Basic Principles of Computers for Everyone,1419,961,5,21
4628,The Guernsey Literary and Potato Peel Pie Society: rejacketed,206,468,5,59
4629,Public Speaking For Success,234,407,5,1
4630,Active Grammar for Class 1-3,203,4276,5,67
4631,Strange the Dreamer,414,869,5,2
4632,Design as Art (Penguin Modern Classics),304,2260,5,62
4633,How to Spot Errors (X) & Improve the Sentences,39,3956,5,1
4634,Everything I Know About Love,309,663,5,54
4635,Mahatma On the Pitch: Gandhi and Cricket in India,500,2391,5,25
4636,Shogun: The First Novel of the Asian saga,460,1277,5,60
4637,"Learning AWS: Design, build, and deploy responsive applications using AWS Cloud components, 2nd Edition",999,2147,5,93
4638,Touch & Go,248,38,5,73
4639,"Indian Economy: Performance and Policies, 2018-19",699,3280,5,14
4640,Peaceful Warrior: The Graphic Novel (Peaceful Warrior Saga),899,1028,5,12
4641,"My Hero Academia, Vol. 4",427,605,5,80
4642,Garrincha: The Triumph and Tragedy of Brazil s Forgotten Footballing Hero,900,246,5,26
4643,One Mountain Thousand Summits: The Untold Story of Tragedy and True Heroism on K2,620.44,446,5,86
4644,"A Very English Scandal: Sex, Lies and a Murder Plot at the Heart of the Establishment",395.1,1468,5,1
4645,Benjamin Franklin: An American Life,566,828,5,23
4646,Pattern Magic,1290,912,5,51
4647,MCQs for the First FRCR (Oxford Specialty Training: Revision Texts),950,426,5,80
4648,Your Short Game Solution: Mastering the Finesse Game from 120 Yards and In,1640,871,5,14
4649,The Best of Sudeep Nagarkar,570,2179,5,85
4650,The Reluctant Billionaire: How Dilip Shanghvi Became the Richest Self-Made Indian,415,1093,5,95
4651,Decode and Conquer: Answers to Product Management Interviews,460,1004,5,82
4652,The Big Four (Poirot),288,123,5,59
4653,Modern Calligraphy: Everything You Need to Know to Get Started in Script Calligraphy,1347,994,5,64
4654,Accelerate: The Science of Lean Software and Devops: Building and Scaling High Performing Technology Organizations,1273,182,5,92
4655,Idle Thoughts of an Idle Fellow: A Book for an Idle Holiday,158,1231,5,24
4656,Tarzan: The Complete Russ Manning Newspaper Strips Volume 3 (1971-1974),3098,3069,5,100
4657,Harvey Penick s Little Red Book: Lessons and Teachings From a Lifetime of Gold,700.44,3261,5,65
4658,A Grain of Truth (Polish State Prosecutor Szacki),990,3286,5,93
4659,All You Need is Love,88,82,5,27
4660,Rafa: My Story,429,1600,5,98
4661,A Knight of the Seven Kingdoms (Song of Ice & Fire Prequel),388.51,4136,5,5
4662,The Tiger: A True Story of Vengeance and Survival (Vintage Departures),470.44,4179,5,23
4663,Nano Housing: How a Small House Can Teach the World to Think BIG,279,3501,5,51
4664,Code (Dv- Undefined),1642,1451,5,64
4665,A Summer Promise,125,4030,5,60
4666,Portrait Drawing: A Step-By-Step Art Instruction Book (Artist s Painting Library),667.74,1143,5,47
4667,Chaos Monkeys: Inside the Silicon Valley Money Machine,352,1526,5,12
4668,Deep Thinking: Where Machine Intelligence Ends and Human Creativity Begins,369,4295,5,97
4669,The Calvin and Hobbes: Tenth Anniversary Book,656,3349,5,1
4670,Born to Ice,5530,948,5,59
4671,Knight in Shining Suit,1077,1052,5,55
4672,"Death Note, Vol. 1",460,1440,5,99
4673,Sherlock: The Return of Sherlock Holmes,224,580,5,60
4674,White Mughals,419,1110,5,53
4675,My Family and Other Animals (A Puffin Book),301,2389,5,72
4676,Deep Learning (Adaptive Computation and Machine Learning series),2450,1767,5,74
4677,The Murder on the Links,179,3535,5,27
4678,Freedom In Exile: The Autobiography of the Dalai Lama of Tibet,351,1263,5,29
4679,21 Iot Experements,310,4157,5,92
4680,The Great Mughals: 5 in 1 (Amar Chitra Katha),260,1047,5,46
4681,Pandemic,477,3740,5,10
4682,TALLY ERP 9 TRAINING GUIDE - 4TH REVISED & UPDATED EDITION,165,3338,5,76
4683,Reversible Errors: A Novel,1443.48,843,5,35
4684,Walking the Himalayas: An adventure of survival and endurance,514,1396,5,50
4685,Sita: An Illustrated Retelling of Ramayana,273,2632,5,22
4686,Marvel the Avengers the Ultimate Character Guide,315,2728,5,61
4687,All Creatures Great and Small: The Classic Memoirs of a Yorkshire Country Vet (James Herriot 1),414,272,5,53
4688,OCA Java SE 8 Programmer I Exam Guide (Exams 1Z0-808),2501,2075,5,83
4689,India s Most Fearless 2: More Military Stories of Unimaginable Courage and Sacrifice,199,10,5,30
4690,Alfreds Basic Piano Prep Course Lesson A (Alfred s Basic Piano Library),450,3391,5,9
4691,The Mogul,239,1404,5,67
4692,The Last One,358,618,5,31
4693,The Nine Waves: The Extraordinary Story of Indian Cricket,799,2766,5,34
4694,How to Train Your Dragon: Book 1,206,1439,5,100
4695,Cambridge International AS and A Level Computer Science Coursebook (Cambridge International Examinations),2230,1347,5,12
4696,Red Dragon (Hannibal Lecter),309,2576,5,7
4697,Quantum Healing (Revised and Updated): Exploring the Frontiers of Mind/Body Medicine,498,361,5,91
4698,Leaders in Homeopathic Therapeutics,149,444,5,49
4699,The Wife,384,2220,5,78
4700,Gandhi: The Years That Changed the World,546,1904,5,15
4701,J.K. Rowling s Wizarding World - A Pop-Up Gallery of Curiosities,1055,1370,5,78
4702,Planet Earth II,986,3320,5,63
4703,The Odd 1s Out: How to Be Cool and Other Things I Definitely Learned from Growing Up,853,1266,5,47
4704,"Brushing Up the Years: A Cartoonist s History of India, 1947 to the Present",153,3723,5,96
4705,"The Sharpe Series (1) ? SharpeÍs Tiger: The Siege of Seringapatam, 1799",258,2732,5,38
4706,The Path Ahead: Transformative Ideas for India,418,3784,5,67
4707,Destination Moon (Tintin),304,613,5,74
4708,Imperfect,429,334,5,76
4709,"Farewell, My Lovely (Phillip Marlowe)",402,3765,5,98
4710,Dragon Masters #3: Secret of the Water Dragon,158,3840,5,2
4711,The Little Book of Calm Colouring: Portable Relaxation,239,4267,5,1
4712,"Gamestorming: A Playbook for Innovators, Rulebreakers, and Changemakers",683,3002,5,99
4713,Himalaya,300,2679,5,79
4714,The 4-Week Memory Challenge,177,1388,5,37
4715,Grammar of the Film Language,1304,803,5,44
4716,Shelter in Place,451,313,5,60
4717,Serve to Win,399,1629,5,57
4718,The Mysterious Affair at Styles,154,3625,5,6
4719,Infinity,2556,1064,5,30
4720,"Running Rewired: Reinvent Your Run for Stability, Strength, and Speed",1571,3175,5,44
4721,The Complete Adventures of Feluda Vol. 2,304,3345,5,25
4722,Bel-ami (Penguin Classics),371,3972,5,46
4723,Virat: The Making of a Champion,162,3307,5,86
4724,Ultimate Marvel (Dk Ultimate),1424,3391,5,4
4725,"Diffusion of Innovations, 5th Edition",749.25,425,5,18
4726,The People Next Door: The Curious History of India-Pakistan Relations,446,3596,5,35
4727,A Practical Guide to English Translation & Composition,220,829,5,62
4728,"Bleach (3-in-1 Edition), Vol. 1: Includes vols. 1, 2 & 3",699,2645,5,29
4729,The Halloween Hoax (Nancy Drew and the Clue Crew),131.35,1169,5,6
4730,Pattern and Ornament in the Arts of India,1333,2440,5,76
4731,Vicious Circle (Hector Cross),220,4160,5,4
4732,Milk and Honey,288,402,5,98
4733,You Do You: (A No-F**ks-Given Guide) How to be Who You are and Use What You ve Got to Get What You Want,300,3507,5,89
4734,Rage Becomes Her,439,510,5,37
4735,"The Doctor and the Saint: The Ambedkar?Gandhi Debate: Caste, Race, and Annihilation of Caste",205,3150,5,17
4736,The Girl of My Dreams,159,1395,5,5
4737,The Queen s Last Salute: The story of the Rani of Jhansee and the 1857 mutiny,258,1922,5,88
4738,Batman: The Long Halloween,1341,2250,5,70
4739,To Love Again,393,1317,5,48
4740,The Lonely City,374.25,2950,5,54
4741,Boy: Tales of Childhood,225,2959,5,87
4742,Modesty Blaise: The Grim Joker,545,2230,5,18
4743,Asterix and the Black Gold: Album 26,363,667,5,85
4744,"1,500 Color Mixing Recipes for Oil, Acrylic & Watercolor: Achieve precise color when painting landscapes, portraits, still lifes, and more",1255,3376,5,12
4745,Devadatta,352,3193,5,94
4746,Amazonia,319,1916,5,81
4747,The Paradoxical Prime Minister,460,1652,5,85
4748,Express Learning - Principles of Compiler Design,162,612,5,58
4749,Fugitive Six: Lorien Legacies Reborn,416,1241,5,99
4750,Golwalkar s We or Our Nationhood Defined: A Critique With the Full Text of the Book,70,4278,5,58
4751,Getting More: How You Can Negotiate to Succeed in Work and Life,355,3036,5,60
4752,The Second Jim Corbett Omnibus: My India Jungle Lore Tree Tops,499,2736,5,63
4753,Hotel Facility Planning: Hotel Facility Planning,425,1412,5,41
4754,Bruce Lee Artist of Life: Inspiration and Insights from the World s Greatest Martial Artist (Bruce Lee Library),867,2855,5,23
4755,Ramayana (Wilco Picture Library),299,3264,5,88
4756,Read It Yourself Little Red Riding Hood,78,4293,5,36
4757,Get Started in Creative Writing: Begin and perfect your first creative writing pieces (Teach Yourself),524,599,5,85
4758,Total Control,339,1922,5,30
4759,Siddhartha,80,501,5,33
4760,Complete Works of Oscar Wilde (Collins Classics),870.75,2406,5,9
4761,Jaws,200,858,5,88
4762,Cambridge IELTS 11 General Training Student s Book with answers: Authentic Examination Papers (IELTS Practice Tests),158,1776,5,76
4763,Tom Gates #11: Dog Zombies Rule,237,607,5,51
4764,"Dear Ijeawele, or a Feminist Manifesto in Fifteen Suggestions",200,769,5,87
4765,Drop Dead Healthy: One Man s Humble Quest for Bodily Perfection,311,3089,5,98
4766,The Dream Daughter,578,2518,5,87
4767,"Brave, Not Perfect",299,2086,5,76
4768,The Rise of the Robots: Technology and the Threat of Mass Unemployment,427,2233,5,52
4769,Miss Marple and Mystery: The Complete Short Stories,703,3608,5,44
4770,Homicidal Psycho Jungle Cat (A Calvin and Hobbes),486,455,5,69
4771,Adventures of Little Shambu (Tinkle),82,338,5,98
4772,Monkey Puzzle,466.68,885,5,46
4773,Cross the Line (Alex Cross),95,198,5,86
4774,A Course in Phonetics and Spoken English,170,3087,5,66
4775,Les Miserables (Penguin Classics),371,2854,5,84
4776,"A Clash of Kings (Reissue) (A Song of Ice and Fire, Book 2)",350,641,5,10
4777,Mother s Love: Inspiring True Stories From the Animal Kingdom,398,1491,5,29
4778,The Andromeda Strain,275,588,5,29
4779,"Red, White & Royal Blue: A Novel",892,1029,5,35
4780,Never Grow Up,599,337,5,48
4781,Fen Country (The Gervase Fen Mysteries),703,2520,5,6
4782,Thinking in Bets: Making Smarter Decisions When You Don t Have All the Facts,523,1542,5,100
4783,Star Wars Made Easy,320,343,5,19
4784,"Fat Dad, Fat Kid: One Father and Son s Journey to Take Power Away from the ""F-Word""",1020,2862,5,56
4785,Large Print: Great Tales from Panchatantra,321,3723,5,19
4786,In the Woods: A Novel,782,3562,5,9
4787,Know About Newton (Know About Series),39,360,5,16
4788,Doctor Who How To Be a Time Lord: The Official Guide,360,194,5,27
4789,The Greatest Cases of Sherlock Holmes (Penguin Leather Classics),692.23,1348,5,63
4790,Social Physics: How Good Ideas Spread-The Lessons from a New Science,711,1793,5,43
4791,The Art of Spirited Away,1879,2831,5,60
4792,India s Legal System: Can it Be Saved?,188,3208,5,8
4793,"Nouns (Quick, Smart Grammar)",119,1807,5,42
4794,The Man who became Khali,118,4021,5,64
4795,100 Bullets Book One,1199,3399,5,53
4796,Read and write Urdu script: Teach yourself,120,731,5,84
4797,See It and Say It in Spanish: A Beginner s Guide to Learning Spanish the Word-and-Picture Way,304,1081,5,48
4798,Self-working Card Tricks: 72 Foolproof Card Miracles for the Amateur Magician (Dover Magic Books),349.9,54,5,77
4799,Mrs Funnybones,181,355,5,78
4800,The Rooster Bar,202,3541,5,13
4801,15 Minute French: Learn in Just 12 Weeks (Eyewitness Travel 15-Minute),356,2977,5,26
4802,Ivanhoe (Penguin Classics),239,106,5,30
4803,Catch-22,319,1651,5,27
4804,How to Build a Car: The Autobiography of the WorldÍs Greatest Formula 1 Designer,621,965,5,21
4805,Data science for Business,1020,525,5,53
4806,The One Man,111,3174,5,55
4807,Wreck This Journal: Now in Colour,337,1679,5,6
4808,The Portrait of a Lady (Penguin Classics),263,440,5,95
4809,Raid on the Sun: Inside Israel s Secret Campaign that Denied Saddam the Bomb,199,1315,5,61
4810,Partisans,479,365,5,91
4811,The Complete Calvin and Hobbes (Set of 4 Books),4175,1095,5,2
4812,"Java 2: The Complete Reference, Fifth Edition (Old Edition) (Osborne Complete Reference Series)",474.5,2195,5,59
4813,What Ho!: The Best of Wodehouse,248,3361,5,44
4814,Small Acts of Freedom,166,1040,5,53
4815,Geronimo Stilton Classic Tales: Around the World in Eighty Days,210,4095,5,44
4816,1000 Ultimate Adventures: A Lifetime of Intrepid Travel Inspiration (Lonely Planet Travel Reference),338,2065,5,12
4817,Caraval,719,863,5,43
4818,Entrepreneurship Simplified: From Idea to IPO,359,782,5,50
4819,HBR s 10 Must Reads: On Collaboration (Harvard Business Review Must Reads),445,1167,5,71
4820,My Kumaon: Uncollected Writings,245,2540,5,26
4821,Call Me By Your Name,378,656,5,78
4822,Dog Man and Cat Kid: From the Creator of Captain Underpants (Dog Man #4),533,2145,5,81
4823,Tanjore: A Portfolio of Paintings,199,1890,5,37
4824,Run Fast: How to Beat Your Best Time Every Time,385,2055,5,66
4825,The Fear Index: The thrilling Richard and Judy Book Club pick,130,1764,5,80
4826,Geronimo Stilton - Micekings#03 Pull the Dragon s Tooth!,236,2342,5,75
4827,CLI- The Colt: Mysooru Chimera,224,3079,5,24
4828,The Word Is Murder: The bestselling mystery from the author of Magpie Murders ? you ve never read a crime novel quite like this (Detective Daniel Hawthorne 1),237,4254,5,100
4829,Daring to Dream (Dream Trilogy),267.54,2113,5,71
4830,Robert Ludlum s The Bourne Objective (JASON BOURNE),50,3731,5,88
4831,Classic Data Structures,445,649,5,23
4832,Big Little Lies: The No.1 bestseller behind the award-winning TV series,311,681,5,89
4833,The Lost Tarot of Nostradamus Kit,611,1808,5,31
4834,The Book Of The New Sun: Volume 1: Shadow and Claw (S.F. Masterworks),583.1,4111,5,62
4835,"Help Your Kids with Computer Coding: A Unique Step-by-Step Visual Guide, from Binary Code to Building Games",1261,593,5,71
4836,Primal Endurance: Escape chronic cardio and carbohydrate dependency and become a fat burning beast!,1699,2694,5,44
4837,The Secret in Their Eyes,479,1563,5,59
4838,Zen Pencils: Cartoon Quotes from Inspirational Folks,443,2275,5,65
4839,Ultramarathon Man: Confessions of an All-Night Runner,454,2838,5,75
4840,Adventures in the Screen Trade,1251,3233,5,11
4841,Shiva Trilogy Collector s Edition Includes Exclusive Free Shiva Trilogy DVD,1849,3992,5,76
4842,The Penguin Dictionary of English Idioms,242,3087,5,73
4843,Screenplay: The Foundations of Screenwriting,559,412,5,66
4844,Slash: The Autobiography,497.56,3626,5,39
4845,What Mina Did,278,3278,5,39
4846,The Desert King s Blackmailed Bride (Brides for the Taking),113,2845,5,7
4847,Oliver s Story,159,695,5,55
4848,Digital Photography Complete Course,936,3817,5,79
4849,Letter from Birmingham Jail (Penguin Modern),45,3940,5,77
4850,21 Lessons for the 21st Century,466,3129,5,73
4851,Seven Ancient Wonders (Jack West Junior 1),242,483,5,37
4852,A to Z Mysteries: The Missing Mummy (A Stepping Stone Book(TM)),149,652,5,75
4853,I See You: The Number One Sunday Times Bestseller: Clare Mackintosh,335,742,5,60
4854,Vanya (New Leaf Library),233,2770,5,43
4855,Web Technology: A Developer s Perspective,269,1378,5,27
4856,Reinforcement Learning ? An Introduction (Adaptive Computation and Machine Learning series),4500,3320,5,55
4857,Software Engineering,345,3646,5,7
4858,Drawing for the Absolute Beginner (Art for the Absolute Beginner),425,3582,5,11
4859,Challenging Logic Puzzles (Official Mensa Puzzle Book),463,1221,5,31
4860,50 Cups of Coffee: The Woes and Throes of Finding Mr Right,155,4271,5,49
4861,From Chanakya to Modi: Evolution of India s Foreign Policy,539,929,5,96
4862,"Vagabond, Vol. 1 (VIZBIG Edition)",1038,1356,5,51
4863,Natural Language Processing with TensorFlow: Teach language to machines using Python s deep learning library,1169,2213,5,92
4864,Guinness World Records 2018: Meet our Real-Life Superheroes,1000,3863,5,54
4865,Engineering Drawing + AutoCAD,349,2806,5,97
4866,How it Works: The Wife (Ladybirds for Grown-Ups),224,1544,5,31
4867,The Devil Wears Prada (The Devil Wears Prada Series),199,2666,5,23
4868,The Kalam Effect : My Years With The President,255,4023,5,68
4869,Calvin and Hobbes:Scientific Progress Goes Boink,470,1486,5,92
4870,A Good Woman,282,562,5,13
4871,Asterix The Gaul: Album 1,414,2365,5,37
4872,Y: The Last Man Book Four,990,2408,5,100
4873,Architecture in Medieval India,746,759,5,79
4874,"Egghead: Or, You Can t Survive on Ideas Alone",748,368,5,17
4875,Private Berlin: (Private 5),110,1486,5,39
4876,Business English: A Complete Guide for All Business and Professional Communications,213,775,5,41
4877,AssassinÍs Creed Odyssey: The official novel of the highly anticipated new game,262,478,5,89
4878,The Invisible Man,99,292,5,27
4879,Ready To Fire: How India and I Survived the ISRO Spy Case,387,243,5,76
4880,Fowl Language: The Struggle Is Real,737,585,5,10
4881,Ancient Egypt: Tales of Gods and Pharaohs,308,1010,5,56
4882,Uncle Fred in the Springtime: (Blandings Castle),237,115,5,47
4883,Learning Salesforce Lightning Application Development: Build and test Lightning Components for Salesforce Lightning Experience using Salesforce DX,1679,1173,5,8
4884,Oxford English-english-urdu Dictionary,523,3646,5,21
4885,Why I Write (Penguin Great Ideas),188,3785,5,68
4886,Sleeping Beauties,318,939,5,57
4887,"The Core (The Demon Cycle, Book 5)",728,428,5,59
4888,GRE Reading Comprehension & Essays (Manhattan Prep GRE Strategy Guides),1128.8,1961,5,50
4889,The Hidden Persuaders,905,1097,5,5
4890,No Logo,646.52,566,5,25
4891,Furious Hours,311,2269,5,54
4892,Origin (Robert Langdon),201,1769,5,2
4893,Marvel the Avengers Ultimate Factivity Collection,276,3448,5,29
4894,Asterix and the Missing Scroll: Album 36,448,4026,5,48
4895,Syama Prasad Mookerjee: Life and Times,348,2324,5,74
4896,"In The Plex: How Google Thinks, Works, and Shapes Our Lives",608,3941,5,45
4897,Team of Rivals: The Political Genius of Abraham Lincoln,559,3394,5,70
4898,Naruto 01,515,2328,5,82
4899,The Renegade Returns (Harlequin Desire),110,1554,5,52
4900,Neil Gaiman & Chris Riddell Box Set,624,2681,5,71
4901,Harry Potter and the Chamber of Secrets,1030,1282,5,62
4902,The Gene: An Intimate History,339,92,5,63
4903,I ll Be Gone in the Dark,373.24,3602,5,54
4904,Software Engineering: A Practitioner s Approach,655,3374,5,25
4905,Ring for Jeeves: (Jeeves & Wooster),274,462,5,15
4906,Eliza and Her Monsters,912,3341,5,97
4907,SQL Server Interview Questions,270,3463,5,93
4908,The Romanov Prophecy,379,3946,5,28
4909,The Steel Frame A History of the IAS,394,567,5,65
4910,Refreshing Mandala - Colouring Book for Adults Book 5,152,18,5,97
4911,Abraham Lincoln: A Complete Biography (General Press),120,3089,5,73
4912,"Dragon Ball (3-in-1 Edition), Vol. 2: Includes vols. 4, 5 & 6",747,1611,5,52
4913,World of Flowers: A Colouring Book and Floral Adventure,479,2738,5,56
4914,Running with the Mind of Meditation: Lessons for Training Body and Mind,428,2927,5,72
4915,Water: Asia s New Battleground,479,1893,5,36
4916,A Pelican Introduction: The Human Planet: How We Created the Anthropocene (Pelican Books),374,2941,5,97
4917,"The Complete Works: Essays, Travel Journal, Letters (Everymans Library Classics)",824,3766,5,33
4918,The Rider,724,150,5,1
4919,Alfred s Basic Piano Library All-in-One Course Book 2: Lesson - Theory - Solo: 0,490,3040,5,29
4920,Red War,474,3580,5,40
4921,No Full Stops in India,203,1503,5,57
4922,Body by Science,1389,263,5,66
4923,Modern South India: A History from the 17th Century to Our Times,456,289,5,46
4924,GATE and PGECET for Computer Science and Information Technology (2017),518,917,5,1
4925,The World of Jeeves: (Jeeves & Wooster),524,1574,5,59
4926,Lyrebird,207,1255,5,57
4927,To the Far Blue Mountains: The Sacketts: A Novel,359,3601,5,77
4928,Know About Chanakya (Know About Series),48,1877,5,7
4929,CCC Plus Course on Computer Concepts Made Simple,297,429,5,16
4930,"SAS Survival Guide: How to Survive in the Wild, on Land or Sea (Collins Gem)",299,3647,5,36
4931,The Duchess Deal: Girl Meets Duke,529,1433,5,60
4932,Tropic of The Sea,664,883,5,65
4933,Secretly Yours,158,2295,5,28
4934,Brighter Grammar 2,100,2176,5,8
4935,Love & Misadventure (Lang Leav),437,4141,5,5
4936,The Hanging of Afzal Guru and the Strange Case of the Attack on the Indian Parliament,263,191,5,6
4937,Greek Lives (Oxford World s Classics),454,3014,5,31
4938,The Ghost,256,2241,5,94
4939,"Easy Learning French Complete Grammar, Verbs and Vocabulary (3 books in 1) (Collins Easy Learning French)",989,801,5,21
4940,Women Who Love Too Much,449,1079,5,60
4941,Fantastically Great Women Who Made History,227,2885,5,38
4942,Idaho,248,138,5,87
4943,English Reading Comprehension,170,2269,5,50
4944,Subhas Chandra Bose (Amar Chitra Katha),70,4051,5,84
4945,Autobiography of a Spiritually Incorrect Mystic,440,3138,5,79
4946,The Art of Rhetoric (Collins Classics),183,2483,5,6
4947,Spoken Tamil for Absolute Beginners,1499,1845,5,81
4948,Getting Started with Bluetooth Low Energy: Tools and Techniques for Low-Power Networking,375,400,5,18
4949,That s the Way We Met,131,3276,5,20
4950,The Street Lawyer,215,624,5,32
4951,For Whom The Bell Tolls,295,2226,5,48
4952,Daughters of Legacy : How a New Generation of Women is Redefining India Inc,166,2485,5,60
4953,Murder in Mesopotamia (Poirot),238,2902,5,24
4954,No Ball,247,1185,5,25
4955,Essential English Grammar - Supplementary Exercises Indian edition,102,1063,5,12
4956,You Gotta Want it,380,851,5,63
4957,HBR Guide to Data Analytics Basics for Managers,366,409,5,24
4958,Murder in the Mews (Poirot),179,3598,5,5
4959,The Fourth Industrial Revolution,470,1137,5,57
4960,Ronaldo: Updated Edition (Luca Caioli),311,776,5,84
4961,Poirot Investigates,179,159,5,91
4962,The Crossing (Harry Bosch Series),349,389,5,7
4963,The Familiars,336,3677,5,97
4964,Rajpal Pocket Hindi English Dictionary,90,369,5,88
4965,Alex Cross s Trial: (Alex Cross 15),130,3045,5,54
4966,Still Life (Chief Inspector Gamache),373,394,5,24
4967,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",563,705,5,3
4968,Sword Art Online 1: Aincrad (Novel),649,4280,5,82
4969,Live and Let Die: James Bond 007,399,1808,5,99
4970,The Physics of Superheroes: More Heroes! More Villains! More Science! Spectacular Second Edition,1000,1133,5,31
4971,61 Hours: (Jack Reacher 14),213,1109,5,52
4972,A Friend Like Karna,199,1350,5,52
4973,Tell No One,450,171,5,42
4974,Playing to Win: Saina Nehwal,154,3896,5,41
4975,"The Doctor and the Saint: The Ambedkar?Gandhi Debate: Caste, Race, and Annihilation of Caste",205,3891,5,1
4976,Environmental Governance in India: Issues and Challenges,282,1956,5,61
4977,"Reverse the Signs of Ageing: The revolutionary inside-out plan to glowing, youthful skin",599,526,5,3
4978,Beyond 2020,186,1444,5,26
4979,The Art of God of War,2533,2591,5,30
4980,Hobbit - Graphic Novel,479,1696,5,54
4981,The Billionaire s Secret Princess (Scandalous Royal Brides),131.35,3029,5,89
4982,The Fill-In Boyfriend,388,1052,5,99
4983,Fall of Giants (The Century Trilogy),365,626,5,96
4984,The Gates of Rome (Emperor Series),268,150,5,63
4985,Latest Probable Essays,285,3964,5,97
4986,Batman: Knightfall Vol. 3: Knightsend,1403,762,5,76
4987,The Billion Dollar Spy: A True Story of Cold War Espionage and Betrayal,374,4153,5,20
4988,Deep Learning with Python,949,779,5,22
4989,Tinkle Double Digest No. 42,76,439,5,58
4990,Data Structures Using C,260,1363,5,16
4991,"The Iron King (The Accursed Kings, Book 1)",719,2744,5,25
4992,Rabindrachitravali (Set of 4 Vols.): Painting of Rabindranath Tagore,1850,3743,5,15
4993,Scholastic Success with Grammar Grade - 2,373,2670,5,67
4994,The Whistler,247,2239,5,69
4995,The Elements of Journalism,499,1919,5,52
4996,The Cruel Sea: The Classic Story Of War At Sea (Penguin World War II Collection),658,3922,5,76
4997,Uzumaki Naruto: Illustrations,776,3697,5,19
4998,The Cook s Book of Ingredients (Dk),1430,4172,5,63
4999,Notes of a Dream: The Authorized Biography of A.R. Rahman,338,3500,5,24
5000,"One Piece: East Blue 7-8-9, Vol. 3 (Omnibus Edition) (One Piece (Omnibus Edition))",702,1912,5,100
5001,"Naikan: Gratitude, Grace, and the Japanese Art of Self-Reflection",920,956,5,68
5002,Biography of Swami Vivekananda,25,1262,5,22
5003,Man of Her Match,153,1733,5,83
5004,Dog Man Unleashed: From the Creator of Captain Underpants (Dog Man #2),390,3648,5,5
5005,Romancing With Life,361,1692,5,35
5006,Wilt: (Wilt Series 1),375,4045,5,51
